holiday,temp,clouds_all,date_time,traffic_volume,weekend
1,295.49,40,2016-07-04 22:00:00,2975,0
1,294.5,40,2016-07-04 23:00:00,1980,0
0,293.16,40,2016-07-05 00:00:00,1038,0
0,292.68,1,2016-07-05 01:00:00,497,0
0,292.67,40,2016-07-05 02:00:00,331,0
0,293.09,75,2016-07-05 03:00:00,319,0
0,292.86,40,2016-07-05 04:00:00,729,0
0,292.7,75,2016-07-05 05:00:00,2468,0
0,293.05,75,2016-07-05 06:00:00,4739,0
0,293.59,20,2016-07-05 07:00:00,5115,0
0,294.45,75,2016-07-05 08:00:00,4441,0
0,295.77,75,2016-07-05 09:00:00,4023,0
0,297.81,75,2016-07-05 10:00:00,3465,0
0,299.13,75,2016-07-05 11:00:00,3720,0
0,300.78,75,2016-07-05 12:00:00,4318,0
0,301.75,75,2016-07-05 13:00:00,4200,0
0,303.5,75,2016-07-05 14:00:00,4346,0
0,303.81,75,2016-07-05 15:00:00,4784,0
0,302.99,75,2016-07-05 16:00:00,5494,0
0,300.79,75,2016-07-05 17:00:00,5577,0
0,297.44,90,2016-07-05 18:00:00,3177,0
0,294.91,90,2016-07-05 19:00:00,2821,0
0,293.53,90,2016-07-05 20:00:00,1975,0
0,292.84,90,2016-07-05 21:00:00,1752,0
0,292.65,90,2016-07-05 22:00:00,2459,0
0,292.08,1,2016-07-05 23:00:00,2091,0
0,291.88,40,2016-07-06 00:00:00,700,0
0,291.3,20,2016-07-06 01:00:00,358,0
0,290.77,1,2016-07-06 02:00:00,288,0
0,290.53,40,2016-07-06 03:00:00,341,0
0,290.6,40,2016-07-06 04:00:00,816,0
0,290.86,75,2016-07-06 05:00:00,2789,0
0,290.51,75,2016-07-06 06:00:00,5182,0
0,291.25,75,2016-07-06 07:00:00,5951,0
0,292.5,75,2016-07-06 08:00:00,5135,0
0,294.71,75,2016-07-06 09:00:00,4108,0
0,296.07,75,2016-07-06 10:00:00,3872,0
0,298.07,75,2016-07-06 11:00:00,4116,0
0,299.37,40,2016-07-06 12:00:00,4180,0
0,300.76,40,2016-07-06 13:00:00,4277,0
0,301.17,40,2016-07-06 14:00:00,4455,0
0,302.22,20,2016-07-06 15:00:00,4723,0
0,302.47,20,2016-07-06 16:00:00,5555,0
0,302.53,20,2016-07-06 17:00:00,5515,0
0,302.0,20,2016-07-06 18:00:00,4181,0
0,301.4,20,2016-07-06 19:00:00,3217,0
0,300.46,20,2016-07-06 20:00:00,2804,0
0,297.22,20,2016-07-06 21:00:00,2776,0
0,295.65,75,2016-07-06 22:00:00,3222,0
0,293.91,1,2016-07-06 23:00:00,2355,0
0,292.79,1,2016-07-07 00:00:00,779,0
0,293.05,90,2016-07-07 01:00:00,392,0
0,293.16,90,2016-07-07 02:00:00,411,0
0,292.42,1,2016-07-07 03:00:00,335,0
0,292.85,75,2016-07-07 04:00:00,843,0
0,292.65,90,2016-07-07 05:00:00,2649,0
0,292.7,90,2016-07-07 06:00:00,5185,0
0,292.73,90,2016-07-07 07:00:00,5849,0
0,293.45,90,2016-07-07 08:00:00,5245,0
0,294.2,90,2016-07-07 09:00:00,4557,0
0,295.31,75,2016-07-07 10:00:00,4163,0
0,297.49,75,2016-07-07 11:00:00,4350,0
0,298.45,40,2016-07-07 12:00:00,4458,0
0,299.48,75,2016-07-07 13:00:00,4596,0
0,300.1,75,2016-07-07 14:00:00,4924,0
0,300.11,1,2016-07-07 15:00:00,4983,0
0,299.83,75,2016-07-07 16:00:00,6080,0
0,299.2,75,2016-07-07 17:00:00,5974,0
0,298.03,40,2016-07-07 18:00:00,4183,0
0,296.43,90,2016-07-07 19:00:00,3109,0
0,295.79,90,2016-07-07 20:00:00,2597,0
0,294.74,75,2016-07-07 21:00:00,2431,0
0,294.02,75,2016-07-07 22:00:00,1906,0
0,293.8,75,2016-07-07 23:00:00,1242,0
0,293.45,75,2016-07-08 00:00:00,680,0
0,293.07,20,2016-07-08 01:00:00,413,0
0,292.35,20,2016-07-08 02:00:00,305,0
0,292.1,20,2016-07-08 03:00:00,348,0
0,291.46,20,2016-07-08 04:00:00,820,0
0,291.16,75,2016-07-08 05:00:00,2695,0
0,291.09,75,2016-07-08 06:00:00,4519,0
0,291.47,40,2016-07-08 07:00:00,5551,0
0,292.46,20,2016-07-08 08:00:00,4956,0
0,293.28,40,2016-07-08 09:00:00,4451,0
0,293.24,75,2016-07-08 10:00:00,4408,0
0,293.78,90,2016-07-08 11:00:00,4637,0
0,294.35,90,2016-07-08 12:00:00,4619,0
0,295.42,75,2016-07-08 13:00:00,4593,0
0,296.18,90,2016-07-08 14:00:00,4736,0
0,297.23,75,2016-07-08 15:00:00,5096,0
0,298.0,64,2016-07-08 16:00:00,5628,0
0,298.4,75,2016-07-08 17:00:00,4855,0
0,298.43,75,2016-07-08 18:00:00,4057,0
0,298.15,75,2016-07-08 19:00:00,3204,0
0,297.06,90,2016-07-08 20:00:00,2618,0
0,295.63,40,2016-07-08 21:00:00,2664,0
0,293.96,20,2016-07-08 22:00:00,2367,0
0,292.39,20,2016-07-08 23:00:00,1856,0
0,291.24,1,2016-07-09 00:00:00,1376,1
0,290.12,1,2016-07-09 01:00:00,1070,1
0,289.5,1,2016-07-09 02:00:00,678,1
0,288.78,1,2016-07-09 03:00:00,508,1
0,288.36,1,2016-07-09 04:00:00,541,1
0,287.83,1,2016-07-09 05:00:00,976,1
0,287.45,1,2016-07-09 06:00:00,1474,1
0,289.78,1,2016-07-09 07:00:00,1887,1
0,291.6,1,2016-07-09 08:00:00,2394,1
0,293.77,1,2016-07-09 09:00:00,3045,1
0,295.39,1,2016-07-09 10:00:00,3333,1
0,297.09,1,2016-07-09 11:00:00,3675,1
0,297.86,1,2016-07-09 12:00:00,3837,1
0,299.0,20,2016-07-09 13:00:00,3792,1
0,299.73,40,2016-07-09 14:00:00,3905,1
0,300.17,40,2016-07-09 15:00:00,4142,1
0,300.38,40,2016-07-09 16:00:00,3837,1
0,300.45,40,2016-07-09 17:00:00,3827,1
0,300.1,40,2016-07-09 18:00:00,3412,1
0,299.31,1,2016-07-09 19:00:00,2903,1
0,298.19,40,2016-07-09 20:00:00,97,1
0,296.15,1,2016-07-09 21:00:00,10,1
0,295.16,1,2016-07-09 22:00:00,11,1
0,294.63,40,2016-07-09 23:00:00,1,1
0,294.08,40,2016-07-10 00:00:00,1376,1
0,294.52,75,2016-07-10 01:00:00,1070,1
0,294.4,75,2016-07-10 02:00:00,678,1
0,294.39,75,2016-07-10 03:00:00,508,1
0,294.36,75,2016-07-10 04:00:00,541,1
0,293.07,75,2016-07-10 05:00:00,980,1
0,291.79,90,2016-07-10 06:00:00,1481,1
0,291.53,90,2016-07-10 07:00:00,1897,1
0,291.74,75,2016-07-10 08:00:00,2407,1
0,292.11,90,2016-07-10 09:00:00,3062,1
0,293.61,90,2016-07-10 10:00:00,3351,1
0,295.92,75,2016-07-10 11:00:00,3695,1
0,296.72,90,2016-07-10 12:00:00,3858,1
0,297.67,90,2016-07-10 13:00:00,3903,1
0,298.88,90,2016-07-10 14:00:00,3840,1
0,299.3,75,2016-07-10 15:00:00,3777,1
0,299.53,75,2016-07-10 16:00:00,3869,1
0,299.97,75,2016-07-10 17:00:00,4093,1
0,299.86,75,2016-07-10 18:00:00,3736,1
0,299.02,75,2016-07-10 19:00:00,3240,1
0,298.27,90,2016-07-10 20:00:00,2603,1
0,296.88,1,2016-07-10 21:00:00,2322,1
0,296.44,40,2016-07-10 22:00:00,1721,1
0,296.26,90,2016-07-10 23:00:00,1154,1
0,296.22,90,2016-07-11 00:00:00,621,0
0,295.8,90,2016-07-11 01:00:00,376,0
0,295.62,90,2016-07-11 02:00:00,291,0
0,295.24,75,2016-07-11 03:00:00,342,0
0,295.4,75,2016-07-11 04:00:00,848,0
0,295.37,75,2016-07-11 05:00:00,2780,0
0,295.05,90,2016-07-11 06:00:00,5211,0
0,294.99,75,2016-07-11 07:00:00,5803,0
0,294.83,90,2016-07-11 08:00:00,5157,0
0,294.79,90,2016-07-11 09:00:00,4016,0
0,295.13,90,2016-07-11 10:00:00,3891,0
0,296.45,90,2016-07-11 11:00:00,3998,0
0,297.73,90,2016-07-11 12:00:00,4273,0
0,299.15,75,2016-07-11 13:00:00,4475,0
0,300.18,90,2016-07-11 14:00:00,4456,0
0,300.81,75,2016-07-11 15:00:00,4858,0
0,301.48,75,2016-07-11 16:00:00,5934,0
0,302.11,75,2016-07-11 17:00:00,5535,0
0,302.54,75,2016-07-11 18:00:00,3900,0
0,302.39,75,2016-07-11 19:00:00,2856,0
0,302.45,75,2016-07-11 20:00:00,2506,0
0,301.7,75,2016-07-11 21:00:00,2062,0
0,300.35,75,2016-07-11 22:00:00,1544,0
0,299.61,90,2016-07-11 23:00:00,995,0
0,298.88,90,2016-07-12 00:00:00,589,0
0,296.36,75,2016-07-12 01:00:00,379,0
0,295.15,90,2016-07-12 02:00:00,249,0
0,294.81,90,2016-07-12 03:00:00,312,0
0,294.5,90,2016-07-12 04:00:00,859,0
0,294.55,90,2016-07-12 05:00:00,2790,0
0,294.42,90,2016-07-12 06:00:00,5344,0
0,293.82,75,2016-07-12 07:00:00,6106,0
0,294.27,75,2016-07-12 08:00:00,5591,0
0,296.53,40,2016-07-12 10:00:00,4154,0
0,298.15,40,2016-07-12 11:00:00,4392,0
0,299.05,20,2016-07-12 12:00:00,4430,0
0,301.01,1,2016-07-12 14:00:00,4868,0
0,301.68,20,2016-07-12 15:00:00,5345,0
0,301.62,1,2016-07-12 16:00:00,5750,0
0,301.38,1,2016-07-12 18:00:00,4051,0
0,300.78,1,2016-07-12 19:00:00,3066,0
0,299.52,1,2016-07-12 20:00:00,2764,0
0,297.89,1,2016-07-12 21:00:00,2802,0
0,296.43,1,2016-07-12 22:00:00,2147,0
0,295.7,1,2016-07-12 23:00:00,1208,0
0,295.34,1,2016-07-13 00:00:00,610,0
0,295.2,1,2016-07-13 01:00:00,383,0
0,295.09,1,2016-07-13 02:00:00,271,0
0,295.09,1,2016-07-13 03:00:00,357,0
0,294.71,1,2016-07-13 04:00:00,855,0
0,294.2,1,2016-07-13 05:00:00,2869,0
0,294.25,20,2016-07-13 06:00:00,5402,0
0,294.99,20,2016-07-13 07:00:00,6025,0
0,295.83,40,2016-07-13 08:00:00,5598,0
0,296.95,12,2016-07-13 10:00:00,4075,0
0,298.17,0,2016-07-13 11:00:00,4449,0
0,299.8,0,2016-07-13 12:00:00,4858,0
0,301.11,1,2016-07-13 14:00:00,4802,0
0,301.01,20,2016-07-13 15:00:00,5137,0
0,300.78,40,2016-07-13 16:00:00,5870,0
0,300.18,40,2016-07-13 18:00:00,4191,0
0,299.58,20,2016-07-13 19:00:00,3039,0
0,299.06,1,2016-07-13 20:00:00,2703,0
0,298.02,0,2016-07-13 21:00:00,2935,0
0,295.78,0,2016-07-13 22:00:00,2231,0
0,295.78,0,2016-07-13 23:00:00,1209,0
0,293.171,0,2016-07-14 00:00:00,628,0
0,293.171,0,2016-07-14 01:00:00,394,0
0,293.171,0,2016-07-14 02:00:00,282,0
0,291.806,36,2016-07-14 03:00:00,346,0
0,291.806,36,2016-07-14 04:00:00,834,0
0,291.806,36,2016-07-14 05:00:00,2859,0
0,291.952,44,2016-07-14 06:00:00,5394,0
0,291.952,44,2016-07-14 07:00:00,6131,0
0,291.952,44,2016-07-14 08:00:00,5620,0
0,293.318,92,2016-07-14 09:00:00,4702,0
0,293.318,92,2016-07-14 10:00:00,4134,0
0,293.318,92,2016-07-14 11:00:00,4394,0
0,294.035,68,2016-07-14 12:00:00,4738,0
0,294.035,68,2016-07-14 13:00:00,4687,0
0,294.035,68,2016-07-14 14:00:00,4895,0
0,295.254,68,2016-07-14 15:00:00,5405,0
0,295.254,68,2016-07-14 16:00:00,5854,0
0,295.254,68,2016-07-14 17:00:00,5568,0
0,293.7340000000001,88,2016-07-14 18:00:00,4279,0
0,293.7340000000001,88,2016-07-14 19:00:00,3191,0
0,293.7340000000001,88,2016-07-14 20:00:00,2825,0
0,291.619,92,2016-07-14 21:00:00,2931,0
0,291.619,92,2016-07-14 22:00:00,2140,0
0,291.619,92,2016-07-14 23:00:00,1215,0
0,289.69,80,2016-07-15 00:00:00,691,0
0,289.69,80,2016-07-15 01:00:00,436,0
0,289.69,80,2016-07-15 02:00:00,316,0
0,288.349,92,2016-07-15 03:00:00,371,0
0,288.349,92,2016-07-15 04:00:00,773,0
0,288.349,92,2016-07-15 05:00:00,2692,0
0,288.494,92,2016-07-15 06:00:00,4949,0
0,288.494,92,2016-07-15 07:00:00,5812,0
0,288.494,92,2016-07-15 08:00:00,4889,0
0,289.872,92,2016-07-15 09:00:00,4759,0
0,289.872,92,2016-07-15 10:00:00,4524,0
0,289.872,92,2016-07-15 11:00:00,4908,0
0,291.245,88,2016-07-15 12:00:00,4924,0
0,291.245,88,2016-07-15 13:00:00,4757,0
0,291.245,88,2016-07-15 14:00:00,5099,0
0,294.232,24,2016-07-15 15:00:00,4954,0
0,294.232,24,2016-07-15 16:00:00,5390,0
0,294.232,24,2016-07-15 17:00:00,5107,0
0,293.931,8,2016-07-15 18:00:00,3983,0
0,293.931,8,2016-07-15 19:00:00,3471,0
0,293.931,8,2016-07-15 20:00:00,2935,0
0,289.07,0,2016-07-15 21:00:00,2996,0
0,289.07,0,2016-07-15 22:00:00,2934,0
0,289.07,0,2016-07-15 23:00:00,1823,0
0,286.055,0,2016-07-16 00:00:00,1564,1
0,286.055,0,2016-07-16 01:00:00,804,1
0,286.055,0,2016-07-16 02:00:00,595,1
0,285.137,0,2016-07-16 03:00:00,455,1
0,285.137,0,2016-07-16 04:00:00,426,1
0,285.137,0,2016-07-16 05:00:00,789,1
0,286.532,0,2016-07-16 06:00:00,1295,1
0,286.532,0,2016-07-16 07:00:00,1879,1
0,286.532,0,2016-07-16 08:00:00,2606,1
0,294.478,0,2016-07-16 09:00:00,3436,1
0,294.478,0,2016-07-16 10:00:00,3707,1
0,294.478,0,2016-07-16 11:00:00,3947,1
0,296.8640000000001,64,2016-07-16 12:00:00,4457,1
0,296.8640000000001,64,2016-07-16 13:00:00,4096,1
0,296.8640000000001,64,2016-07-16 14:00:00,4264,1
0,298.1670000000001,92,2016-07-16 15:00:00,4388,1
0,298.1670000000001,92,2016-07-16 16:00:00,4175,1
0,298.1670000000001,92,2016-07-16 17:00:00,4100,1
0,296.494,68,2016-07-16 18:00:00,3866,1
0,296.494,68,2016-07-16 19:00:00,3435,1
0,296.494,68,2016-07-16 20:00:00,3144,1
0,294.301,92,2016-07-16 21:00:00,2984,1
0,294.301,92,2016-07-16 22:00:00,2888,1
0,294.301,92,2016-07-16 23:00:00,1854,1
0,292.282,92,2016-07-17 00:00:00,1320,1
0,292.282,92,2016-07-17 01:00:00,835,1
0,292.282,92,2016-07-17 02:00:00,590,1
0,293.121,64,2016-07-17 03:00:00,334,1
0,293.121,64,2016-07-17 04:00:00,292,1
0,293.121,64,2016-07-17 05:00:00,477,1
0,294.121,88,2016-07-17 06:00:00,790,1
0,294.121,88,2016-07-17 07:00:00,1071,1
0,294.121,88,2016-07-17 08:00:00,1669,1
0,295.209,92,2016-07-17 09:00:00,2456,1
0,295.209,92,2016-07-17 10:00:00,3333,1
0,295.209,92,2016-07-17 11:00:00,3683,1
0,294.595,36,2016-07-17 12:00:00,4088,1
0,294.595,36,2016-07-17 13:00:00,4135,1
0,294.595,36,2016-07-17 14:00:00,4278,1
0,297.851,0,2016-07-17 15:00:00,4059,1
0,297.851,0,2016-07-17 16:00:00,3717,1
0,297.851,0,2016-07-17 17:00:00,3811,1
0,297.25,0,2016-07-17 18:00:00,3722,1
0,297.25,0,2016-07-17 19:00:00,3389,1
0,297.25,0,2016-07-17 20:00:00,3368,1
0,292.0,0,2016-07-17 21:00:00,2611,1
0,292.0,0,2016-07-17 22:00:00,2054,1
0,292.0,0,2016-07-17 23:00:00,1238,1
0,288.394,44,2016-07-18 00:00:00,732,0
0,288.394,44,2016-07-18 01:00:00,456,0
0,288.394,44,2016-07-18 02:00:00,319,0
0,288.019,56,2016-07-18 03:00:00,351,0
0,288.019,56,2016-07-18 04:00:00,850,0
0,288.019,56,2016-07-18 05:00:00,2811,0
0,289.858,92,2016-07-18 06:00:00,5079,0
0,289.858,92,2016-07-18 07:00:00,5881,0
0,289.858,92,2016-07-18 08:00:00,4813,0
0,293.675,92,2016-07-18 09:00:00,4200,0
0,293.675,92,2016-07-18 10:00:00,3827,0
0,293.675,92,2016-07-18 11:00:00,3979,0
0,294.942,92,2016-07-18 12:00:00,4290,0
0,294.942,92,2016-07-18 13:00:00,4341,0
0,294.942,92,2016-07-18 14:00:00,4468,0
0,298.034,0,2016-07-18 15:00:00,4604,0
0,298.034,0,2016-07-18 16:00:00,5799,0
0,298.034,0,2016-07-18 17:00:00,5358,0
0,297.888,0,2016-07-18 18:00:00,3850,0
0,297.888,0,2016-07-18 19:00:00,2920,0
0,297.888,0,2016-07-18 20:00:00,2629,0
0,297.888,0,2016-07-18 21:00:00,2435,0
0,297.888,0,2016-07-18 22:00:00,1955,0
0,297.888,0,2016-07-18 23:00:00,1110,0
0,297.888,0,2016-07-19 00:00:00,602,0
0,297.888,0,2016-07-19 01:00:00,400,0
0,297.888,0,2016-07-19 02:00:00,287,0
0,297.888,0,2016-07-19 03:00:00,326,0
0,297.888,0,2016-07-19 04:00:00,868,0
0,297.888,0,2016-07-19 05:00:00,2987,0
0,297.888,0,2016-07-19 06:00:00,5334,0
0,297.888,0,2016-07-19 07:00:00,5953,0
0,297.888,0,2016-07-19 08:00:00,5414,0
0,297.888,0,2016-07-19 09:00:00,4114,0
0,297.888,0,2016-07-19 10:00:00,4066,0
0,297.888,0,2016-07-19 11:00:00,3917,0
0,297.888,0,2016-07-19 12:00:00,4141,0
0,297.888,0,2016-07-19 13:00:00,4033,0
0,297.888,0,2016-07-19 14:00:00,4446,0
0,297.888,0,2016-07-19 15:00:00,4623,0
0,297.888,0,2016-07-19 16:00:00,5919,0
0,297.888,0,2016-07-19 17:00:00,5525,0
0,297.888,0,2016-07-19 18:00:00,4041,0
0,297.888,0,2016-07-19 19:00:00,2992,0
0,297.888,0,2016-07-19 20:00:00,2705,0
0,297.888,0,2016-07-19 21:00:00,2559,0
0,297.888,0,2016-07-19 22:00:00,1831,0
0,297.888,0,2016-07-19 23:00:00,1181,0
0,297.888,0,2016-07-20 00:00:00,588,0
0,297.888,0,2016-07-20 01:00:00,389,0
0,297.888,0,2016-07-20 02:00:00,315,0
0,297.888,0,2016-07-20 03:00:00,337,0
0,297.888,0,2016-07-20 04:00:00,906,0
0,297.888,0,2016-07-20 05:00:00,2944,0
0,297.888,0,2016-07-20 06:00:00,5332,0
0,297.888,0,2016-07-20 07:00:00,6074,0
0,297.888,0,2016-07-20 08:00:00,5425,0
0,297.888,0,2016-07-20 09:00:00,4528,0
0,297.888,0,2016-07-20 10:00:00,4145,0
0,297.888,0,2016-07-20 11:00:00,4457,0
0,297.888,0,2016-07-20 12:00:00,4568,0
0,304.698,0,2016-07-20 13:00:00,4483,0
0,304.698,0,2016-07-20 14:00:00,4803,0
0,306.37,0,2016-07-20 15:00:00,5073,0
0,306.37,0,2016-07-20 16:00:00,5952,0
0,306.37,0,2016-07-20 17:00:00,5396,0
0,305.461,0,2016-07-20 18:00:00,4170,0
0,305.461,0,2016-07-20 19:00:00,3196,0
0,305.461,0,2016-07-20 20:00:00,2662,0
0,303.608,44,2016-07-20 21:00:00,2533,0
0,303.608,44,2016-07-20 22:00:00,1883,0
0,303.608,44,2016-07-20 23:00:00,1180,0
0,302.274,20,2016-07-21 00:00:00,603,0
0,302.274,20,2016-07-21 01:00:00,361,0
0,300.25,1,2016-07-21 02:00:00,279,0
0,300.19,20,2016-07-21 03:00:00,386,0
0,298.44,75,2016-07-21 04:00:00,1005,0
0,294.44,75,2016-07-21 05:00:00,2874,0
0,294.25,1,2016-07-21 06:00:00,5216,0
0,294.39,1,2016-07-21 07:00:00,6133,0
0,295.37,75,2016-07-21 08:00:00,5461,0
0,297.25,75,2016-07-21 09:00:00,4544,0
0,299.22,75,2016-07-21 10:00:00,4189,0
0,301.06,75,2016-07-21 11:00:00,4359,0
0,302.57,40,2016-07-21 12:00:00,4420,0
0,303.57,40,2016-07-21 13:00:00,4606,0
0,304.18,75,2016-07-21 14:00:00,4829,0
0,304.94,40,2016-07-21 15:00:00,5210,0
0,305.13,40,2016-07-21 16:00:00,5893,0
0,305.47,40,2016-07-21 17:00:00,5576,0
0,305.0,40,2016-07-21 18:00:00,4192,0
0,304.47,40,2016-07-21 19:00:00,3053,0
0,302.99,20,2016-07-21 20:00:00,2721,0
0,300.9,20,2016-07-21 21:00:00,2619,0
0,299.01,20,2016-07-21 22:00:00,2026,0
0,297.16,1,2016-07-21 23:00:00,1288,0
0,296.52,20,2016-07-22 00:00:00,733,0
0,296.24,75,2016-07-22 01:00:00,457,0
0,295.19,1,2016-07-22 02:00:00,428,0
0,294.73,20,2016-07-22 03:00:00,478,0
0,294.01,1,2016-07-22 04:00:00,890,0
0,293.59,1,2016-07-22 05:00:00,2708,0
0,293.13,1,2016-07-22 06:00:00,4864,0
0,294.41,20,2016-07-22 07:00:00,5676,0
0,296.54,20,2016-07-22 08:00:00,4598,0
0,299.64,20,2016-07-22 09:00:00,3871,0
0,301.48,20,2016-07-22 10:00:00,4007,0
0,303.44,1,2016-07-22 11:00:00,4157,0
0,304.75,1,2016-07-22 12:00:00,4241,0
0,305.77,1,2016-07-22 13:00:00,4171,0
0,306.76,1,2016-07-22 14:00:00,4538,0
0,307.32,20,2016-07-22 15:00:00,5201,0
0,307.33,20,2016-07-22 16:00:00,5173,0
0,307.2,20,2016-07-22 17:00:00,4634,0
0,306.28,1,2016-07-22 18:00:00,3954,0
0,305.07,20,2016-07-22 19:00:00,3235,0
0,302.5,75,2016-07-22 20:00:00,2050,0
0,300.16,1,2016-07-22 21:00:00,1350,0
0,297.72,1,2016-07-22 22:00:00,64,0
0,296.77,1,2016-07-22 23:00:00,10,0
0,295.85,1,2016-07-23 00:00:00,6,1
0,295.2,1,2016-07-23 01:00:00,8,1
0,294.82,1,2016-07-23 02:00:00,5,1
0,294.42,1,2016-07-23 03:00:00,3,1
0,294.19,1,2016-07-23 04:00:00,7,1
0,294.51,1,2016-07-23 05:00:00,830,1
0,294.48,75,2016-07-23 06:00:00,1350,1
0,295.96,75,2016-07-23 07:00:00,1868,1
0,298.14,90,2016-07-23 08:00:00,2497,1
0,299.11,75,2016-07-23 09:00:00,15,1
0,299.12,75,2016-07-23 10:00:00,3,1
0,297.1,75,2016-07-23 11:00:00,24,1
0,295.3,90,2016-07-23 12:00:00,2,1
0,295.42,90,2016-07-23 13:00:00,10,1
0,295.46,90,2016-07-23 14:00:00,2,1
0,295.55,75,2016-07-23 15:00:00,3,1
0,295.22,90,2016-07-23 16:00:00,7,1
0,295.54,90,2016-07-23 17:00:00,5,1
0,296.68,40,2016-07-23 18:00:00,0,1
0,297.48,40,2016-07-23 19:00:00,1,1
0,297.21,20,2016-07-23 20:00:00,5,1
0,296.47,20,2016-07-23 21:00:00,2,1
0,295.96,75,2016-07-23 22:00:00,1,1
0,295.9,90,2016-07-23 23:00:00,0,1
0,295.96,40,2016-07-24 00:00:00,6,1
0,296.1,90,2016-07-24 01:00:00,8,1
0,296.5,90,2016-07-24 02:00:00,5,1
0,296.58,90,2016-07-24 03:00:00,3,1
0,296.1,75,2016-07-24 04:00:00,7,1
0,295.7,90,2016-07-24 05:00:00,631,1
0,295.24,90,2016-07-24 06:00:00,1033,1
0,295.32,75,2016-07-24 07:00:00,1314,1
0,296.05,40,2016-07-24 08:00:00,1872,1
0,297.4,40,2016-07-24 09:00:00,15,1
0,298.64,40,2016-07-24 10:00:00,463,1
0,299.45,40,2016-07-24 11:00:00,24,1
0,299.9,40,2016-07-24 12:00:00,515,1
0,300.04,75,2016-07-24 13:00:00,100,1
0,300.6,40,2016-07-24 14:00:00,515,1
0,300.85,40,2016-07-24 15:00:00,463,1
0,300.88,40,2016-07-24 16:00:00,44,1
0,300.67,40,2016-07-24 17:00:00,1279,1
0,300.12,75,2016-07-24 18:00:00,2998,1
0,299.58,40,2016-07-24 19:00:00,2780,1
0,298.65,20,2016-07-24 20:00:00,2450,1
0,296.66,20,2016-07-24 21:00:00,2147,1
0,295.41,20,2016-07-24 22:00:00,1816,1
0,294.64,1,2016-07-24 23:00:00,1783,1
0,293.92,1,2016-07-25 00:00:00,1969,0
0,292.99,1,2016-07-25 01:00:00,491,0
0,292.53,1,2016-07-25 02:00:00,329,0
0,291.87,1,2016-07-25 03:00:00,337,0
0,291.02,1,2016-07-25 04:00:00,827,0
0,290.84,1,2016-07-25 05:00:00,2706,0
0,290.1,1,2016-07-25 06:00:00,5010,0
0,291.26,1,2016-07-25 07:00:00,5779,0
0,293.73,1,2016-07-25 08:00:00,5206,0
0,295.93,1,2016-07-25 09:00:00,4322,0
0,297.9,1,2016-07-25 10:00:00,3942,0
0,299.35,1,2016-07-25 11:00:00,4338,0
0,300.31,1,2016-07-25 12:00:00,4499,0
0,301.17,1,2016-07-25 13:00:00,4220,0
0,301.95,1,2016-07-25 14:00:00,4503,0
0,302.2,20,2016-07-25 15:00:00,4770,0
0,302.54,20,2016-07-25 16:00:00,5718,0
0,302.61,20,2016-07-25 17:00:00,5203,0
0,302.22,20,2016-07-25 18:00:00,3699,0
0,301.62,20,2016-07-25 19:00:00,2886,0
0,300.36,20,2016-07-25 20:00:00,2438,0
0,297.43,1,2016-07-25 21:00:00,2628,0
0,295.8,1,2016-07-25 22:00:00,1898,0
0,294.89,1,2016-07-25 23:00:00,1167,0
0,294.56,1,2016-07-26 00:00:00,582,0
0,293.89,1,2016-07-26 01:00:00,361,0
0,293.51,1,2016-07-26 02:00:00,278,0
0,293.73,1,2016-07-26 03:00:00,329,0
0,293.5,40,2016-07-26 04:00:00,829,0
0,293.26,20,2016-07-26 05:00:00,2889,0
0,293.1,20,2016-07-26 06:00:00,5363,0
0,293.96,20,2016-07-26 07:00:00,6121,0
0,295.66,20,2016-07-26 08:00:00,5392,0
0,298.11,40,2016-07-26 09:00:00,4357,0
0,299.71,40,2016-07-26 10:00:00,4098,0
0,301.22,20,2016-07-26 11:00:00,4239,0
0,302.76,20,2016-07-26 12:00:00,4254,0
0,303.51,20,2016-07-26 13:00:00,4251,0
0,304.37,20,2016-07-26 14:00:00,4437,0
0,304.56,20,2016-07-26 15:00:00,5215,0
0,304.46,20,2016-07-26 16:00:00,6077,0
0,304.18,40,2016-07-26 17:00:00,5603,0
0,303.18,75,2016-07-26 18:00:00,4259,0
0,301.42,40,2016-07-26 19:00:00,3060,0
0,300.73,75,2016-07-26 20:00:00,2652,0
0,298.84,75,2016-07-26 21:00:00,2636,0
0,297.69,75,2016-07-26 22:00:00,1908,0
0,296.94,75,2016-07-26 23:00:00,1078,0
0,296.63,75,2016-07-27 00:00:00,622,0
0,296.51,90,2016-07-27 01:00:00,380,0
0,296.32,90,2016-07-27 02:00:00,341,0
0,296.4,90,2016-07-27 03:00:00,498,0
0,296.58,90,2016-07-27 04:00:00,1254,0
0,296.14,90,2016-07-27 05:00:00,3061,0
0,295.55,75,2016-07-27 06:00:00,5316,0
0,295.49,90,2016-07-27 07:00:00,6226,0
0,295.78,90,2016-07-27 08:00:00,5441,0
0,296.43,90,2016-07-27 09:00:00,4412,0
0,297.37,90,2016-07-27 10:00:00,4374,0
0,298.33,90,2016-07-27 11:00:00,4316,0
0,298.56,90,2016-07-27 12:00:00,4338,0
0,297.78,90,2016-07-27 13:00:00,4336,0
0,296.73,75,2016-07-27 14:00:00,4211,0
0,296.15,90,2016-07-27 15:00:00,4941,0
0,295.08,90,2016-07-27 16:00:00,5530,0
